Trace
Swept SA
A.13.07,N9020A
2198.05,-46.1876602172852
2199.275,-46.1876907348633
2200.5,-44.4618148803711
2201.725,-43.5930366516113
2202.95,-42.9333076477051
2204.175,-42.6373252868652
2205.4,-42.6315002441406
2206.625,-42.8447608947754
2207.85,-43.695198059082
2209.075,-45.2982139587402
2210.3,-47.5785446166992
2211.525,-49.8822898864746
2212.75,-50.5730171203613
2213.975,-50.5730438232422
2215.2,-47.2199363708496
2216.425,-45.5091094970703
2217.65,-44.1611938476563
2218.875,-43.3049583435059
2220.1,-43.0139923095703
2221.325,-43.0140228271484
2222.55,-43.4288063049316
2223.775,-44.9348182678223
2225,-47.9560203552246
2226.225,-49.5874633789063
2227.45,-48.2403831481934
2228.675,-48.2412490844727
2229.9,-45.8531074523926
2231.125,-45.3673095703125
2232.35,-45.3238563537598
2233.575,-45.4150314331055
2234.8,-46.0054130554199
2236.025,-47.2129058837891
2237.25,-48.9764709472656
2238.475,-49.7240562438965
2239.7,-48.7432289123535
2240.925,-48.7432594299316
2242.15,-47.1194000244141
2243.375,-46.9312858581543
2244.6,-46.9338226318359
2245.825,-47.188892364502
2247.05,-47.8628921508789
2248.275,-49.2133750915527
2249.5,-52.1032943725586
2250.725,-54.7666015625
2251.95,-53.6528205871582
2253.175,-53.6536865234375
2254.4,-51.5038604736328
2255.625,-50.819881439209
2256.85,-50.3566589355469
2258.075,-50.2864456176758
2259.3,-50.3491897583008
2260.525,-51.1519660949707
2261.75,-51.2389602661133
2262.975,-51.2389907836914
2264.2,-48.0581359863281
2265.425,-46.8749504089355
2266.65,-46.4769515991211
2267.875,-46.4853401184082
2269.1,-47.2145309448242
2270.325,-49.346019744873
2271.55,-51.1706275939941
2272.775,-51.6723747253418
2274,-49.4531402587891
2275.225,-48.1988792419434
2276.45,-47.3760948181152
2277.675,-47.2214279174805
2278.9,-47.3276519775391
2280.125,-48.4297866821289
2281.35,-50.8807029724121
2282.575,-52.3825378417969
2283.8,-52.4285545349121
2285.025,-52.1459503173828
2286.25,-51.601619720459
2287.475,-51.6016464233398
2288.7,-50.2470436096191
2289.925,-50.102409362793
2291.15,-50.1551170349121
2292.375,-50.7990188598633
2293.6,-51.4830551147461
2294.825,-51.764045715332
2296.05,-51.8769607543945
2297.275,-52.7257270812988
2298.5,-55.3154487609863
2299.725,-56.2127151489258
2300.95,-53.6966361999512
2302.175,-52.9641609191895
2303.4,-52.9549903869629
2304.625,-53.4977111816406
2305.85,-54.5229148864746
2307.075,-55.1459083557129
2308.3,-55.1818923950195
2309.525,-55.9177742004395
2310.75,-59.2542190551758
2311.975,-61.553783416748
2313.2,-58.707405090332
2314.425,-58.5719718933105
2315.65,-58.8822288513184
2316.875,-58.7919502258301
2318.1,-57.214916229248
2319.325,-56.263355255127
2320.55,-56.2633857727051
2321.775,-57.6422996520996
2323,-56.8713569641113
2324.225,-56.8722229003906
2325.45,-52.3961029052734
2326.675,-51.2187690734863
2327.9,-51.0097503662109
2329.125,-51.0850372314453
2330.35,-51.7883071899414
2331.575,-52.5517807006836
2332.8,-53.2893333435059
2334.025,-54.4274253845215
2335.25,-55.6282272338867
2336.475,-55.7252578735352
2337.7,-54.9877624511719
2338.925,-55.0413093566895
2340.15,-56.6602096557617
2341.375,-59.3720169067383
2342.6,-55.8374519348145
2343.825,-53.7779350280762
2345.05,-52.230167388916
2346.275,-51.1147155761719
2347.5,-50.1472663879395
2348.725,-49.3930473327637
2349.95,-49.0828514099121
2351.175,-49.082878112793
2352.4,-49.4767570495605
2353.625,-50.6374244689941
2354.85,-51.8005981445313
2356.075,-52.5005226135254
2357.3,-52.0565338134766
2358.525,-52.0565605163574
2359.75,-49.1090049743652
2360.975,-47.5261192321777
2362.2,-46.3529663085938
2363.425,-45.8362274169922
2364.65,-45.8237152099609
2365.875,-46.098014831543
2367.1,-47.1692123413086
2368.325,-49.0163917541504
2369.55,-51.1487197875977
2370.775,-52.2165679931641
2372,-50.6361885070801
2373.225,-49.5107002258301
2374.45,-48.9839286804199
2375.675,-49.6520767211914
2376.9,-48.9839859008789
2378.125,-52.9358711242676
2379.35,-54.5990905761719
2380.575,-54.5999565124512
2381.8,-50.6640167236328
2383.025,-48.9080390930176
2384.25,-47.5107879638672
2385.475,-46.6110725402832
2386.7,-46.3468627929688
2387.925,-46.3569259643555
2389.15,-46.92138671875
2390.375,-48.3697052001953
2391.6,-50.2645530700684
2392.825,-51.1768684387207
2394.05,-49.9401664733887
2395.275,-49.941032409668
2396.5,-46.5962829589844
2397.725,-45.3261337280273
2398.95,-44.6948356628418
2400.175,-44.6639251708984
2401.4,-44.9616394042969
2402.625,-46.4358787536621
2403.85,-49.0841369628906
2405.075,-50.610221862793
2406.3,-49.6720390319824
2407.525,-49.6720695495605
2408.75,-47.4653816223145
2409.975,-46.919376373291
2411.2,-46.8909759521484
2412.425,-47.1845092773438
2413.65,-48.9589424133301
2414.875,-52.5387191772461
2416.1,-53.3975219726563
2417.325,-53.3983879089355
2418.55,-50.3513221740723
2419.775,-48.9122619628906
2421,-47.7474708557129
2422.225,-47.0024528503418
2423.45,-46.7742004394531
2424.675,-46.7800827026367
2425.9,-47.1722869873047
2427.125,-48.2451553344727
2428.35,-50.1149139404297
2429.575,-51.8634262084961
2430.8,-51.0807762145996
2432.025,-51.0816421508789
2433.25,-47.3472290039063
2434.475,-45.8646850585938
2435.7,-44.9440650939941
2436.925,-44.6489143371582
2438.15,-44.6481094360352
2439.375,-44.8864555358887
2440.6,-45.495231628418
2441.825,-46.3682479858398
2443.05,-47.4871063232422
2444.275,-48.8250465393066
2445.5,-49.7072601318359
2446.725,-49.7189979553223
2447.95,-47.4429054260254
2449.175,-45.9110260009766
2450.4,-44.4569129943848
2451.625,-43.2820892333984
2452.85,-42.543758392334
2454.075,-42.377384185791
2455.3,-42.4058456420898
2456.525,-43.0698127746582
2457.75,-44.9696769714355
2458.975,-47.8963851928711
2460.2,-49.5671310424805
2461.425,-49.5671615600586
2462.65,-46.6179313659668
2463.875,-45.2641639709473
2465.1,-44.3385238647461
2466.325,-43.9572486877441
2467.55,-43.9480819702148
2468.775,-44.1212005615234
2470,-44.7249641418457
2471.225,-45.5160331726074
2472.45,-46.1783294677734
2473.675,-46.6098327636719
2474.9,-46.8281097412109
2476.125,-46.8356666564941
2477.35,-46.4594078063965
2478.575,-46.4594345092773
2479.8,-44.6524505615234
2481.025,-43.4901695251465
2482.25,-42.4307403564453
2483.475,-41.6255111694336
2484.7,-41.1346969604492
2485.925,-40.9817008972168
2487.15,-40.9817314147949
2488.375,-41.1398010253906
2489.6,-41.5821762084961
2490.825,-42.3004989624023
2492.05,-43.2136497497559
2493.275,-44.1343307495117
2494.5,-44.6979560852051
2495.725,-44.4412727355957
2496.95,-43.8208465576172
2498.175,-43.820873260498
2499.4,-42.2296257019043
2500.625,-41.4453048706055
2501.85,-40.7671813964844
2503.075,-40.273853302002
2504.3,-40.0305519104004
2505.525,-40.0197105407715
2506.75,-40.1167373657227
2507.975,-40.591724395752
2509.2,-41.4028625488281
2510.425,-42.2708625793457
2511.65,-42.3645439147949
2512.875,-42.364574432373
2514.1,-41.0392379760742
2515.325,-40.5074462890625
2516.55,-40.2290229797363
2517.775,-40.1797142028809
2519,-40.1889419555664
2520.225,-40.2943344116211
2521.45,-40.3988876342773
2522.675,-40.3838653564453
2523.9,-40.3738594055176
2525.125,-40.4039916992188
2526.35,-40.5938377380371
2527.575,-41.0295219421387
2528.8,-41.5806045532227
2530.025,-41.7771415710449
2531.25,-41.1592216491699
2532.475,-41.159252166748
2533.7,-39.3873825073242
2534.925,-38.6114234924316
2536.15,-38.0796356201172
2537.375,-37.8873405456543
2538.6,-37.8873672485352
2539.825,-38.093936920166
2541.05,-38.6843185424805
2542.275,-39.5029830932617
2543.5,-40.203742980957
2544.725,-40.1636352539063
2545.95,-39.5942153930664
2547.175,-39.5942459106445
2548.4,-38.2396392822266
2549.625,-37.6693840026855
2550.85,-37.2187042236328
2552.075,-36.8993072509766
2553.3,-36.7078475952148
2554.525,-36.6476707458496
2555.75,-36.6477012634277
2556.975,-36.7280044555664
2558.2,-36.9479522705078
2559.425,-37.295841217041
2560.65,-37.7265090942383
2561.875,-38.1630325317383
2563.1,-38.5000495910645
2564.325,-38.6171455383301
2565.55,-38.3838768005371
2566.775,-38.0435752868652
2568,-37.6773490905762
2569.225,-37.3579521179199
2570.45,-37.1288642883301
2571.675,-37.0068092346191
2572.9,-36.9692115783691
2574.125,-36.96923828125
2575.35,-36.9592361450195
2576.575,-36.8781509399414
2577.8,-36.7117805480957
2579.025,-36.4851989746094
2580.25,-36.2435684204102
2581.475,-36.0470924377441
2582.7,-35.9534683227539
2583.925,-35.9509887695313
2585.15,-35.9986801147461
2586.375,-36.1768188476563
2587.6,-36.4369049072266
2588.825,-36.671070098877
2590.05,-36.6409950256348
2591.275,-36.3759498596191
2592.5,-36.0448455810547
2593.725,-35.7505378723145
2594.95,-35.564094543457
2596.175,-35.5181312561035
2597.4,-35.5223426818848
2598.625,-35.6319122314453
2599.85,-35.8585510253906
2601.075,-36.1320152282715
2602.3,-36.3477821350098
2603.525,-36.3210563659668
2604.75,-36.0367774963379
2605.975,-35.6354331970215
2607.2,-35.1847534179688
2608.425,-35.1847839355469
2609.65,-34.4121704101563
2610.875,-34.1880989074707
2612.1,-34.0911293029785
2613.325,-34.0836334228516
2614.55,-34.0928611755371
2615.775,-34.1397171020508
2617,-34.0820465087891
2618.225,-33.9282188415527
2619.45,-33.7233772277832
2620.675,-33.5302467346191
2621.9,-33.4040107727051
2623.125,-33.3731002807617
2624.35,-33.3764762878418
2625.575,-33.4434013366699
2626.8,-33.5671844482422
2628.025,-33.6867904663086
2629.25,-33.7453536987305
2630.475,-33.6993942260742
2631.7,-33.6534309387207
2632.925,-33.6442642211914
2634.15,-33.646800994873
2635.375,-33.6869659423828
2636.6,-33.7488746643066
2637.825,-33.7698097229004
2639.05,-33.6536064147949
2640.275,-33.4529495239258
2641.5,-33.1895790100098
2642.725,-32.8977737426758
2643.95,-32.6059722900391
2645.175,-32.3476181030273
2646.4,-32.1486320495605
2647.625,-32.0349388122559
2648.85,-32.0182456970215
2650.075,-32.0308151245117
2651.3,-32.1487503051758
2652.525,-32.3829116821289
2653.75,-32.6973533630371
2654.975,-33.0352020263672
2656.2,-33.3078308105469
2657.425,-33.3964996337891
2658.65,-33.1883163452148
2659.875,-32.8547019958496
2661.1,-32.4475059509277
2662.325,-32.026927947998
2663.55,-31.6322746276855
2664.775,-31.3053512573242
2666,-31.0729179382324
2667.225,-30.9483547210693
2668.45,-30.9216251373291
2669.675,-30.9249992370605
2670.9,-30.9793815612793
2672.125,-31.0764102935791
2673.35,-31.168420791626
2674.575,-31.2085876464844
2675.8,-31.1300144195557
2677.025,-30.9945793151855
2678.25,-30.8156642913818
2679.475,-30.6175136566162
2680.7,-30.4235458374023
2681.925,-30.2646999359131
2683.15,-30.1677303314209
2684.375,-30.1468544006348
2685.6,-30.1510639190674
2686.825,-30.2096271514893
2688.05,-30.3200340270996
2689.275,-30.4312782287598
2690.5,-30.4388332366943
2691.725,-30.3017253875732
2692.95,-30.1002311706543
2694.175,-29.8870315551758
2695.4,-29.7081146240234
2696.625,-29.6002750396729
2697.85,-29.5735473632813
2699.075,-29.5752487182617
2700.3,-29.6338119506836
2701.525,-29.7534160614014
2702.75,-29.8922538757324
2703.975,-30.0101871490479
2705.2,-30.0470085144043
2706.425,-29.945858001709
2707.65,-29.7895183563232
2708.875,-29.6139469146729
2710.1,-29.4542636871338
2711.325,-29.3447513580322
2712.55,-29.3004627227783
2713.775,-29.2996559143066
2715,-29.3222618103027
2716.225,-29.3975486755371
2717.45,-29.4962482452393
2718.675,-29.5824069976807
2719.9,-29.6091938018799
2721.125,-29.5314559936523
2722.35,-29.4043846130371
2723.575,-29.2497177124023
2724.8,-29.0858535766602
2726.025,-28.9320220947266
2727.25,-28.7957515716553
2728.475,-28.6820583343506
2729.7,-28.5842533111572
2730.925,-28.4964828491211
2732.15,-28.4103832244873
2733.375,-28.3226127624512
2734.6,-28.2314968109131
2735.825,-28.140380859375
2737.05,-28.0526084899902
2738.275,-27.9690189361572
2739.5,-27.8887729644775
2740.725,-27.8110370635986
2741.95,-27.7332992553711
2743.175,-27.6605796813965
2744.4,-27.6004028320313
2745.625,-27.5644760131836
2746.85,-27.5561447143555
2748.075,-27.5578460693359
2749.3,-27.5812873840332
2750.525,-27.6247997283936
2751.75,-27.6716556549072
2752.975,-27.6900806427002
2754.2,-27.6382656097412
2755.425,-27.544641494751
2756.65,-27.4200782775879
2757.875,-27.2771186828613
2759.1,-27.1257972717285
2760.325,-26.9769821166992
2761.55,-26.8365306854248
2762.775,-26.7102947235107
2764,-26.60329246521
2765.225,-26.5222110748291
2766.45,-26.4703960418701
2767.675,-26.4545364379883
2768.9,-26.4545669555664
2770.125,-26.4746646881104
2771.35,-26.524866104126
2772.575,-26.5942993164063
2773.8,-26.6704216003418
2775.025,-26.7365093231201
2776.25,-26.7791862487793
2777.475,-26.7716884613037
2778.7,-26.7215461730957
2779.925,-26.6471538543701
2781.15,-26.5510215759277
2782.375,-26.437328338623
2783.6,-26.3069114685059
2784.825,-26.1664600372314
2786.05,-26.0209903717041
2787.275,-25.8813762664795
2788.5,-25.7584838867188
2789.725,-25.6640243530273
2790.95,-25.6030101776123
2792.175,-25.5771179199219
2793.4,-25.5763111114502
2794.625,-25.5830307006836
2795.85,-25.612325668335
2797.075,-25.6550006866455
2798.3,-25.6968402862549
2799.525,-25.728645324707
2800.75,-25.7303466796875
2801.975,-25.6885662078857
2803.2,-25.6191921234131
2804.425,-25.5289115905762
2805.65,-25.430269241333
2806.875,-25.3358097076416
2808.1,-25.259744644165
2809.325,-25.209602355957
2810.55,-25.1862182617188
2811.775,-25.1829032897949
2813,-25.1829319000244
2814.225,-25.1712551116943
2815.45,-25.1319828033447
2816.675,-25.0609359741211
2817.9,-24.958948135376
2819.125,-24.8427467346191
2820.35,-24.7273807525635
2821.575,-24.6304130554199
2822.8,-24.5660552978516
2824.025,-24.5435066223145
2825.25,-24.5435352325439
2826.475,-24.5669784545898
2827.7,-24.6330680847168
2828.925,-24.7342758178711
2830.15,-24.8513717651367
2831.375,-24.965124130249
2832.6,-25.0521183013916
2833.825,-25.0805778503418
2835.05,-25.005350112915
2836.275,-24.8824577331543
2837.5,-24.7252826690674
2838.725,-24.5555648803711
2839.95,-24.3900279998779
2841.175,-24.2479038238525
2842.4,-24.1375541687012
2843.625,-24.0631637573242
2844.85,-24.0263996124268
2846.075,-24.01806640625
2847.3,-24.0189323425293
2848.525,-24.0315055847168
2849.75,-24.0541114807129
2850.975,-24.07839012146
2852.2,-24.0943069458008
2853.425,-24.0884838104248
2854.65,-24.0667705535889
2855.875,-24.0358619689941
2857.1,-23.9974250793457
2858.325,-23.953971862793
2859.55,-23.9080104827881
2860.775,-23.8595409393311
2862,-23.8085632324219
2863.225,-23.7542400360107
2864.45,-23.6965713500977
2865.675,-23.6372299194336
2866.9,-23.575382232666
2868.125,-23.5118598937988
2869.35,-23.4483375549316
2870.575,-23.3889980316162
2871.8,-23.3321666717529
2873.025,-23.2803516387939
2874.25,-23.2318801879883
2875.475,-23.1867561340332
2876.7,-23.1449756622314
2877.925,-23.1023578643799
2879.15,-23.059741973877
2880.375,-23.0179615020752
2881.6,-22.9761810302734
2882.825,-22.9377460479736
2884.05,-22.9043273925781
2885.275,-22.8767623901367
2886.5,-22.8525409698486
2887.725,-22.8291568756104
2888.95,-22.8066101074219
2890.175,-22.7807159423828
2891.4,-22.7506427764893
2892.625,-22.7180614471436
2893.85,-22.684642791748
2895.075,-22.6545677185059
2896.3,-22.6303482055664
2897.525,-22.6178340911865
2898.75,-22.6153545379639
2899.975,-22.615385055542
2901.2,-22.6237754821777
2902.425,-22.6413650512695
2903.65,-22.6648082733154
2904.875,-22.6899223327637
2906.1,-22.7142009735107
2907.325,-22.7334632873535
2908.55,-22.7393455505371
2909.775,-22.7209796905518
2911,-22.6833801269531
2912.225,-22.6265468597412
2913.45,-22.5488109588623
2914.675,-22.4560222625732
2915.9,-22.3498554229736
2917.125,-22.2386703491211
2918.35,-22.1308307647705
2919.575,-22.0313529968262
2920.8,-21.9444179534912
2922.025,-21.8742065429688
2923.25,-21.8190460205078
2924.475,-21.7764301300049
2925.7,-21.7430114746094
2926.925,-21.715446472168
2928.15,-21.6928977966309
2929.375,-21.6762046813965
2930.6,-21.6687068939209
2931.825,-21.6679000854492
2933.05,-21.6712741851807
2934.275,-21.6846828460693
2935.5,-21.7097988128662
2936.725,-21.7407665252686
2937.95,-21.7725715637207
2939.175,-21.8010311126709
2940.4,-21.8194561004639
2941.625,-21.8061065673828
2942.85,-21.7726879119873
2944.075,-21.7225456237793
2945.3,-21.6606960296631
2946.525,-21.5904865264893
2947.75,-21.5160942077637
2948.975,-21.4417018890381
2950.2,-21.3698177337646
2951.425,-21.3029518127441
2952.65,-21.2436103820801
2953.875,-21.1926326751709
2955.1,-21.1516876220703
2956.325,-21.1224517822266
2957.55,-21.1057567596436
2958.775,-21.1016044616699
2960,-21.1016330718994
2961.225,-21.1083526611328
2962.45,-21.1242694854736
2963.675,-21.1452045440674
2964.9,-21.1669731140137
2966.125,-21.1879081726074
2967.35,-21.2046604156494
2968.575,-21.2155609130859
2969.8,-21.2197704315186
2971.025,-21.2147827148438
2972.25,-21.2064514160156
2973.475,-21.1947727203369
2974.7,-21.1797504425049
2975.925,-21.1605472564697
2977.15,-21.1388359069824
2978.375,-21.1154518127441
2979.6,-21.0903949737549
2980.825,-21.0653381347656
2982.05,-21.0394458770752
2983.275,-21.0143890380859
2984.5,-20.9893321990967
2985.725,-20.9617671966553
2986.95,-20.9325294494629
2988.175,-20.8999481201172
2989.4,-20.8631839752197
2990.625,-20.8230762481689
2991.85,-20.782133102417
2993.075,-20.7403526306152
2994.3,-20.7019157409668
2995.525,-20.6701698303223
2996.75,-20.645112991333
2997.975,-20.62841796875
2999.2,-20.6217575073242
3000.425,-20.6209506988525
3001.65,-20.6218166351318
3002.875,-20.6276988983154
3004.1,-20.63525390625
3005.325,-20.6428089141846
3006.55,-20.647855758667
3007.775,-20.6495571136475
3009,-20.6487503051758
3010.225,-20.6479434967041
3011.45,-20.6479740142822
3012.675,-20.6480026245117
3013.9,-20.6497039794922
3015.125,-20.6514053344727
3016.35,-20.652271270752
3017.575,-20.6497917175293
3018.8,-20.6464767456055
3020.025,-20.643159866333
3021.25,-20.640682220459
3022.475,-20.6407108306885
3023.7,-20.6415767669678
3024.925,-20.6474590301514
3026.15,-20.6566867828369
3027.375,-20.6659145355225
3028.6,-20.673469543457
3029.825,-20.6718254089355
3031.05,-20.6584758758545
3032.275,-20.6359272003174
3033.5,-20.6041812896729
3034.725,-20.565746307373
3035.95,-20.5239658355713
3037.175,-20.4796772003174
3038.4,-20.4328784942627
3039.625,-20.3877544403076
3040.85,-20.3426284790039
3042.075,-20.300012588501
3043.3,-20.2607402801514
3044.525,-20.2256488800049
3045.75,-20.1980838775635
3046.975,-20.1805534362793
3048.2,-20.1738929748535
3049.425,-20.1730861663818
3050.65,-20.1772956848145
3051.875,-20.1915397644043
3053.1,-20.2149829864502
3054.325,-20.2442798614502
3055.55,-20.2760829925537
3056.775,-20.3070526123047
3058,-20.3363475799561
3059.225,-20.359790802002
3060.45,-20.3790531158447
3061.675,-20.3924617767334
3062.9,-20.4008522033691
3064.125,-20.4050636291504
3065.35,-20.4067649841309
3066.575,-20.4051208496094
3067.8,-20.4026412963867
3069.025,-20.4001617431641
3070.25,-20.3960113525391
3071.475,-20.3901863098145
3072.7,-20.3835258483887
3073.925,-20.3751945495605
3075.15,-20.3626804351807
3076.375,-20.3476581573486
3077.6,-20.3276176452637
3078.825,-20.3042335510254
